,SA1_MAINCO,Disinvested,SA1_7DIG16,low_income,Influx_affluent,increased_11_16,Gentrified_11_16
9258,21305136519,False,2136519,False,True,True,False
9259,21305136520,False,2136520,True,True,True,False
9260,21305136521,False,2136521,False,False,True,False
9261,21305136523,False,2136523,False,True,True,False
9262,21305136525,False,2136525,False,True,True,False
9263,21305136526,False,2136526,False,False,True,False
9264,21305136527,False,2136527,False,True,True,False
9265,21305136528,False,2136528,False,True,True,False
9266,21305136529,False,2136529,False,True,True,False
9267,21305136531,False,2136531,False,True,True,False
9268,21305136533,False,2136533,False,True,True,False
9269,21305136534,False,2136534,False,True,True,False
9270,21305136535,False,2136535,False,False,True,False
9271,21305136536,False,2136536,False,False,True,False
9272,21305136537,False,2136537,False,False,True,False
9273,21305136538,False,2136538,False,True,True,False
9274,21305136539,False,2136539,False,False,True,False
9275,21305136540,False,2136540,False,False,True,False
9276,21305136541,False,2136541,False,False,True,False
9277,21305136542,False,2136542,False,False,True,False
9278,21305136543,False,2136543,False,False,True,False
9279,21305136544,False,2136544,False,False,True,False
9280,21305136545,False,2136545,False,False,True,False
9281,21305136546,False,2136546,False,False,True,False
9282,21305136547,False,2136547,False,False,True,False
9283,21305136548,False,2136548,False,False,True,False
9284,21305136549,False,2136549,False,False,True,False
9285,21305136550,False,2136550,False,False,True,False
9286,21305136551,False,2136551,False,False,True,False
9287,21305136552,False,2136552,False,False,True,False
9288,21305136553,False,2136553,False,False,True,False
9289,21305136554,False,2136554,False,False,True,False
9290,21305136555,False,2136555,False,True,True,False
9291,21305136556,False,2136556,False,False,True,False
9292,21305136557,False,2136557,False,False,True,False
9293,21305136558,False,2136558,False,False,True,False
9294,21305136559,False,2136559,False,False,True,False
9295,21305136560,False,2136560,False,False,True,False
9296,21305136561,False,2136561,False,True,True,False
9297,21305136562,False,2136562,False,True,True,False
9298,21305136563,False,2136563,False,True,True,False
9299,21305136564,False,2136564,False,False,True,False
9300,21305136565,False,2136565,False,False,True,False
9301,21305136566,False,2136566,False,False,True,False
9302,21305136601,False,2136601,True,False,True,False
9303,21305136604,False,2136604,True,False,True,False
9304,21305136605,False,2136605,False,True,True,False
9305,21305136606,False,2136606,False,True,True,False
9306,21305136607,False,2136607,False,True,True,False
9307,21305136611,False,2136611,False,False,True,False
9308,21305136612,False,2136612,False,False,True,False
9309,21305136613,False,2136613,False,False,True,False
9310,21305136614,False,2136614,False,False,True,False
9311,21305136615,False,2136615,False,False,True,False
9312,21305136616,False,2136616,False,False,True,False
9313,21305136617,False,2136617,False,False,True,False
9314,21305136618,False,2136618,False,False,True,False
9315,21305136619,False,2136619,False,False,True,False
9316,21305136620,False,2136620,False,False,True,False
9317,21305136621,False,2136621,False,False,True,False
9318,21305136622,False,2136622,False,False,True,False
9319,21305136623,False,2136623,False,False,True,False
9320,21305136624,False,2136624,False,False,True,False
9321,21305136625,False,2136625,False,False,True,False
9322,21305136626,False,2136626,False,False,True,False
9323,21305136627,False,2136627,False,False,True,False
9324,21305136628,False,2136628,False,False,True,False
9325,21305136629,False,2136629,False,False,True,False
9326,21305136630,False,2136630,False,True,True,False
9327,21305136631,False,2136631,False,False,True,False
9328,21305136632,False,2136632,False,True,True,False
9329,21305136633,False,2136633,False,False,True,False
9330,21305136634,False,2136634,False,True,True,False
9331,21305136635,False,2136635,False,True,True,False
9332,21305136801,False,2136801,True,True,True,False
9333,21305136802,False,2136802,False,False,True,False
9334,21305136803,False,2136803,True,False,True,False
9335,21305136804,False,2136804,False,True,True,False
9336,21305136805,False,2136805,True,False,True,False
9337,21305136806,False,2136806,False,True,True,False
9338,21305136807,False,2136807,True,True,True,False
9339,21305136808,False,2136808,True,True,True,False
9340,21305136809,False,2136809,True,True,True,False
9341,21305136810,False,2136810,True,True,True,False
9342,21305136811,False,2136811,True,True,True,False
9343,21305136812,False,2136812,False,True,True,False
9344,21305136813,False,2136813,False,False,True,False
9345,21305136814,False,2136814,True,True,True,False
9346,21305136815,False,2136815,True,True,True,False
9347,21305136816,False,2136816,True,True,True,False
9348,21305136817,False,2136817,True,True,True,False
9349,21305136818,False,2136818,True,True,True,False
9350,21305136819,False,2136819,True,False,True,False
9351,21305136820,False,2136820,True,True,True,False
9352,21305136821,False,2136821,True,True,True,False
9353,21305136822,False,2136822,True,False,True,False
9354,21305136823,False,2136823,True,True,True,False
9355,21305136824,False,2136824,True,True,True,False
9356,21305136825,False,2136825,False,True,True,False
9357,21305136826,False,2136826,False,True,True,False
9358,21305136827,False,2136827,True,False,True,False
9359,21305136828,False,2136828,False,False,True,False
9360,21305136901,False,2136901,True,False,True,False
9361,21305136902,False,2136902,True,False,True,False
9362,21305136903,False,2136903,True,True,True,False
9363,21305136904,False,2136904,True,True,True,False
9364,21305136905,False,2136905,True,False,True,False
9365,21305136906,False,2136906,True,False,True,False
9366,21305136907,False,2136907,True,True,True,False
9367,21305136908,False,2136908,True,False,True,False
9368,21305136909,False,2136909,True,True,True,False
9369,21305136910,False,2136910,False,False,True,False
9370,21305136911,False,2136911,False,True,True,False
9371,21305136915,False,2136915,False,True,True,False
9372,21305136916,False,2136916,False,False,True,False
9373,21305136919,False,2136919,False,True,True,False
9374,21305136921,False,2136921,True,False,True,False
9375,21305136923,False,2136923,False,True,True,False
9376,21305136924,False,2136924,False,True,True,False
9377,21305136926,False,2136926,True,False,True,False
9378,21305136927,False,2136927,False,True,True,False
9379,21305136928,False,2136928,False,True,True,False
9380,21305136929,False,2136929,False,True,True,False
9381,21305136930,False,2136930,True,True,True,False
9382,21305136931,False,2136931,True,True,True,False
9383,21305136932,False,2136932,True,True,True,False
9384,21305136933,False,2136933,False,False,True,False
9385,21305136934,False,2136934,True,True,True,False
9386,21305136935,False,2136935,True,True,True,False
9387,21305136938,False,2136938,False,False,True,False
9388,21305136939,False,2136939,False,False,True,False
9389,21305136940,False,2136940,False,False,True,False
9390,21305136941,False,2136941,True,False,True,False
9391,21305136942,False,2136942,False,False,True,False
9392,21305136943,False,2136943,False,False,True,False
9393,21305136944,False,2136944,False,False,True,False
9394,21305136945,False,2136945,True,False,True,False
9395,21305136946,False,2136946,False,False,True,False
9396,21305136947,False,2136947,False,False,True,False
9397,21305136948,False,2136948,False,False,True,False
9398,21305136949,False,2136949,False,False,True,False
9399,21305136950,False,2136950,False,False,True,False
9400,21305136951,False,2136951,False,False,True,False
9401,21305136952,False,2136952,False,True,True,False
9402,21305136953,False,2136953,False,False,True,False
9403,21305136954,False,2136954,False,True,True,False
9404,21305136955,False,2136955,True,False,True,False
9405,21305136956,False,2136956,False,False,True,False
9406,21305136957,False,2136957,False,True,True,False
9407,21305136958,False,2136958,False,False,True,False
9408,21305136959,False,2136959,False,False,True,False
9409,21305136960,False,2136960,False,True,True,False
9410,21305136961,False,2136961,False,False,True,False
9411,21305136962,False,2136962,False,False,True,False
9412,21305136963,False,2136963,False,False,True,False
9413,21305136964,False,2136964,False,True,True,False
9414,21305136965,False,2136965,True,False,True,False
9415,21305136966,False,2136966,True,False,True,False
9416,21305136967,False,2136967,False,False,True,False
9417,21305136968,False,2136968,False,True,True,False
9418,21305136969,False,2136969,False,False,True,False
9419,21305136970,False,2136970,False,False,True,False
9420,21305146401,False,2146401,False,False,True,False
9421,21305146402,False,2146402,False,True,True,False
9422,21305146403,False,2146403,False,False,True,False
9423,21305146404,False,2146404,False,True,True,False
9424,21305146405,False,2146405,False,False,True,False
9425,21305146406,False,2146406,False,False,True,False
9426,21305146407,False,2146407,False,True,True,False
9427,21305146408,False,2146408,False,True,True,False
9428,21305146409,False,2146409,False,False,True,False
9429,21305146410,False,2146410,False,True,True,False
9430,21305146411,False,2146411,False,False,True,False
9431,21305146412,False,2146412,False,False,True,False
9432,21305146413,False,2146413,False,False,True,False
9433,21305146414,False,2146414,False,False,True,False
9434,21305146415,False,2146415,False,False,True,False
9435,21305146416,False,2146416,True,False,True,False
9436,21305146501,False,2146501,False,False,True,False
9437,21305146502,False,2146502,False,False,True,False
9438,21305146503,False,2146503,False,False,True,False
9439,21305146504,False,2146504,False,False,True,False
9440,21305146505,False,2146505,False,False,True,False
9441,21305146506,False,2146506,False,False,True,False
9442,21305146507,False,2146507,False,True,True,False
9443,21305146508,False,2146508,False,True,True,False
9444,21305146509,False,2146509,False,False,True,False
9445,21305146510,False,2146510,False,False,True,False
9446,21305146511,False,2146511,False,True,True,False
9447,21305146512,False,2146512,False,False,True,False
9448,21305146513,False,2146513,False,True,True,False
9449,21305146514,False,2146514,False,False,True,False
9450,21305146515,False,2146515,False,False,True,False
9451,21305146516,False,2146516,False,False,True,False
9452,21305146517,False,2146517,False,False,True,False
9453,21305146518,False,2146518,False,True,True,False
9454,21305146519,False,2146519,False,False,True,False
9455,21305146520,False,2146520,True,True,True,False
9456,21305146521,False,2146521,False,False,True,False
9457,21305146522,False,2146522,False,False,True,False
9458,21305146523,False,2146523,False,False,True,False
9459,21305146524,False,2146524,False,True,True,False
9460,21305146525,False,2146525,False,False,True,False
9461,21305146526,False,2146526,False,False,True,False
9462,21305146527,False,2146527,False,True,True,False
9463,21305146528,False,2146528,False,False,True,False
9464,21305146529,False,2146529,False,False,True,False
9465,21305146530,False,2146530,False,True,True,False
9466,21305146531,False,2146531,False,False,True,False
9467,21305146532,False,2146532,False,True,True,False
9468,21305146533,False,2146533,False,False,True,False
9469,21305146534,False,2146534,False,True,True,False
9470,21305146535,False,2146535,False,False,True,False
9471,21305146536,False,2146536,True,False,True,False
9472,21305146537,False,2146537,False,True,True,False
